地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
广州,交通/贸易/物流 ,广州象屿进出口贸易有限公司,贸易/进出口,www.xiangyu.cn,,2.5,￥5457
广州,交通/贸易/物流 ,中国进出口商品交易会,贸易/进出口,,,3.9,￥1747
广州,交通/贸易/物流 ,广州市卡贝路贸易有限公司,贸易/进出口,100-499人,www.kabeilu.com,5.0,￥4500
广州,交通/贸易/物流 ,洋浦中良海运有限公司,交通/运输,www.sinowell.cn,,3.0,￥3828
广州,交通/贸易/物流 ,汇利达国际货运代理,交通/运输,20-99人,,2.6,￥3833
广州,交通/贸易/物流 ,广州迪卡侬体育用品公司,贸易/进出口,100-499人,,3.9,￥2625
广州,交通/贸易/物流 ,狮盾集团股份有限公司,贸易/进出口,20-99人,www.eurohomecn.com,5.0,￥0
广州,交通/贸易/物流 ,中海国际,交通/运输,,,暂无,￥9815
广州,交通/贸易/物流 ,广州菲勋贸易有限公司,贸易/进出口,1000-9999人,www.ssxiaoyu.com,3.8,￥4500
广州,交通/贸易/物流 ,来宝集团,贸易/进出口,1000-9999人,,2.5,￥10786
广州,交通/贸易/物流 ,广州森大国际贸易有限公司,贸易/进出口,100-499人,,3.3,￥5692
广州,交通/贸易/物流 ,广州二汽,交通/运输,500-999人,www.gzbus.com.cn,3.0,￥3190
广州,交通/贸易/物流 ,威尼科技,贸易/进出口,0-20人,www.n95.cn,暂无,￥3124
广州,交通/贸易/物流 ,广州逸臣贸易有限公司,贸易/进出口,1000-9999人,,2.4,￥3358
广州,交通/贸易/物流 ,广东省交通集团,计算机硬件/网络设备,1000-9999人,www.gdcg.com.cn,3.0,￥9425
广州,交通/贸易/物流 ,广州穗佳物流,物流/仓储,100-499人,www.suijiawl.com,3.6,￥3213
广州,交通/贸易/物流 ,广州市仟益贸易有限公司,贸易/进出口,100-499人,www.qy-gz.com.cn,暂无,￥2450
广州,交通/贸易/物流 ,广州淘通贸易有限责任公司,贸易/进出口,20-99人,t-tong.cn,4.0,￥5000
广州,交通/贸易/物流 ,广州航道局,交通/运输,1000-9999人,www.ccgdc.com,1.8,￥7975
广州,交通/贸易/物流 ,广东美胶物产有限公司,贸易/进出口,100-499人,,暂无,￥2500
广州,交通/贸易/物流 ,广州市瑞福熙茶叶有限公司,贸易/进出口,20-99人,www.cnrfx.com,暂无,￥2450
广州,交通/贸易/物流 ,广州市广海物流有限公司,物流/仓储,20-99人,,暂无,￥4166
广州,交通/贸易/物流 ,广东物资集团,贸易/进出口,1000-9999人,www.gdwz.com.cn,2.6,￥4327
广州,交通/贸易/物流 ,广州娆姿贸易有限公司,贸易/进出口,0-20人,www.missjewelry.en.alibaba.com,5.0,￥5000
广州,交通/贸易/物流 ,广州芊妮贸易有限公司,贸易/进出口,100-499人,www.banggood.com,3.2,￥3000
广州,交通/贸易/物流 ,广州格仁饰品有限公司,贸易/进出口,20-99人,www.gzgeren.cn,5.0,￥8500
广州,交通/贸易/物流 ,广州威绰商品检测技术服务有限公司,检测/认证,100-499人,www.v-trust.com,4.3,￥6072
广州,交通/贸易/物流 ,广州长濑贸易有限公司,贸易/进出口,20-99人,,1.0,￥7900
广州,交通/贸易/物流 ,广东锐捷物流有限公司,物流/仓储,500-999人,,暂无,￥2500
广州,交通/贸易/物流 ,广州赛聚新材料有限公司,贸易/进出口,100-499人,,暂无,￥9000
广州,交通/贸易/物流 ,广州市新易泰物流有限公司,物流/仓储,1000-9999人,www.56-net.com,5.0,￥4603
广州,交通/贸易/物流 ,广州市三汽巴士有限公司,交通/运输,,,1.0,￥4352
广州,交通/贸易/物流 ,广州盛世欣兴格力贸易有限公司,贸易/进出口,www.gz-gree.com,,3.0,￥6499
广州,交通/贸易/物流 ,货拉拉,交通/运输,100-499人,huolala.co,2.5,￥3650
广州,交通/贸易/物流 ,广州建翔码头有限公司,交通/运输,500-999人,www.keenchance.com,5.0,￥4090
广州,交通/贸易/物流 ,港中能达,交通/运输,20-99人,,4.0,￥2904
广州,交通/贸易/物流 ,广州璇蒂贸易有限公司,贸易/进出口,,,暂无,￥6249
广州,交通/贸易/物流 ,广州采芝林药业有限公司,贸易/进出口,superior-transfer.com,,3.0,￥4785
广州,交通/贸易/物流 ,广州承兴营销管理有限公司,贸易/进出口,100-499人,www.camsing.com,3.5,￥6000
广州,交通/贸易/物流 ,广州宝钢南方贸易有限公司,贸易/进出口,100-499人,www.oksteel.com,3.4,￥6267
广州,交通/贸易/物流 ,广州英爱贸易有限公司,贸易/进出口,www.yeehoo.com.cn,,4.0,￥6700
广州,交通/贸易/物流 ,无锡纤高贸易有限公司,贸易/进出口,1000-9999人,www.wxqiangao.com,3.0,￥2500
广州,交通/贸易/物流 ,广州南沙海港集装箱码头有限公司,交通/运输,20-99人,www.goct.com.cn,2.5,￥4898
广州,交通/贸易/物流 ,广州市闽霞贸易有限公司,贸易/进出口,100-499人,www.kelaor.com,暂无,￥4799
广州,交通/贸易/物流 ,广州广汽木村进和仓储有限公司,交通/运输,100-499人,,暂无,￥3339
广州,交通/贸易/物流 ,广东益邦物流有限公司,物流/仓储,1000-9999人,www.eboncn.com/,3.8,￥2952
广州,交通/贸易/物流 ,广州市冠昕尔贸易有限公司,贸易/进出口,100-499人,caishengling.1688.com,暂无,￥2500
广州,交通/贸易/物流 ,广州市恩尼世贸易有限公司,贸易/进出口,100-499人,www.qingkuchina.com,2.0,￥11220
广州,交通/贸易/物流 ,广东林安集团,交通/运输,0-20人,,1.0,￥7000
广州,交通/贸易/物流 ,广州艾美时尚服装批发公司,贸易/进出口,20-99人,www.gz-aimei.com,5.0,￥0
广州,交通/贸易/物流 ,中远国际航空货运代理有限公司,交通/运输,100-499人,www.cosco-logistics.com.cn,1.7,￥3674
广州,交通/贸易/物流 ,广州商业储运公司,交通/运输,20-99人,www.gbscm.cc,3.0,￥3990
广州,交通/贸易/物流 ,中船广州船坞,交通/运输,1000-9999人,www.gzdock.com,2.0,￥4762
广州,交通/贸易/物流 ,广东省邮政速递物流有限公司,物流/仓储,1000-9999人,www.ems.com.cn,2.8,￥3001
广州,交通/贸易/物流 ,广州纳川商务咨询有限公司,贸易/进出口,100-499人,www.na-chuan.com.cn,2.5,￥3094
广州,交通/贸易/物流 ,广州圣山网络技术有限公司,贸易/进出口,20-99人,www.ashantel.com,暂无,￥6624
广州,交通/贸易/物流 ,华南中远国际货运有限公司,交通/运输,www.cosfresc.com.cn,,暂无,￥4111
广州,交通/贸易/物流 ,广州市白云区松洲酷固鞋业商行,贸易/进出口,20-99人,www.coolgoshoes.com,4.5,￥0
广州,交通/贸易/物流 ,广州市安大贸易发展有限公司,贸易/进出口,,,1.5,￥4173
广州,交通/贸易/物流 ,广州汉光医药进出口有限公司,贸易/进出口,100-499人,www.hgyy.net,2.0,￥9035
广州,交通/贸易/物流 ,丰田通商(广州)有限公司,贸易/进出口,1000-9999人,www.toyotsu.com.cn,3.5,￥6474
广州,交通/贸易/物流 ,广州网谊贸易有限公司,贸易/进出口,20-99人,www.gz-wy.com,2.0,￥2575
