地区,行业领域,公司名称,行业,公司规模,网站,公司评分,月薪
厦门,生活服务,厦门依玖陆玖美疗庄园企业管理有限公司,丽人/美容/美发,100-499人,www.1969bg.com,暂无,￥4125
厦门,生活服务,厦门多美味餐饮管理有限公司,餐饮,500-999人,www.dmwfoods.com,暂无,￥2800
厦门,生活服务,厦门汉松亭餐饮管理有限公司,餐饮,1000-9999人,,暂无,￥3262
厦门,生活服务,厦门当当企业管理咨询有限公司,中介服务,100-499人,www.dangdanghr.com,暂无,￥6600
厦门,生活服务,厦门骏豪酒店管理有限公司,酒店,100-499人,,暂无,￥3190
厦门,生活服务,厦门侨兴工业有限公司,娱乐/休闲/体育,100-499人,,1.0,￥3234
厦门,生活服务,新一代佳人娱乐有限公司,娱乐/休闲/体育,1000-9999人,,暂无,￥0
厦门,生活服务,厦门温德姆酒店,酒店,500-999人,,4.0,￥4650
厦门,生活服务,安然飞马专业音响,娱乐/休闲/体育,0-20人,www.arfm.com.cn,暂无,￥0
厦门,生活服务,厦门万紫千虹娱乐有限公司,娱乐/休闲/体育,500-999人,,暂无,￥0
厦门,生活服务,厦门吉信德宠物用品有限公司,宠物行业,500-999人,,暂无,￥3199
厦门,生活服务,厦门澳丽尔日化有限公司,丽人/美容/美发,20-99人,,4.0,￥4060
厦门,生活服务,福州海峡美容医院,丽人/美容/美发,500-999人,www.hxmryy.com,3.0,￥4250
厦门,生活服务,厦门好邦伲家政服务有限公司,家政服务,www.haobangni.com,,4.0,￥2899
厦门,生活服务,厦门艾之馨家政服务有限公司,中介服务,100-499人,bm.haobangni.com,暂无,￥0
厦门,生活服务,厦门方德管理咨询,中介服务,20-99人,,暂无,￥0
厦门,生活服务,厦门庐山大酒店,酒店,,,暂无,￥3021
厦门,生活服务,厦门泛太平洋大酒店,酒店,,,3.5,￥2800
厦门,生活服务,厦门日东花园酒店有限公司,酒店,,,暂无,￥2150
厦门,生活服务,厦门骨之味餐饮,餐饮,20-99人,,暂无,￥3710
厦门,生活服务,卡斯特酒店,酒店,20-99人,,5.0,￥2911
厦门,生活服务,厦门丽斯海景酒店有限公司,餐饮,100-499人,,暂无,￥3125
厦门,生活服务,艾美酒店,酒店,,,5.0,￥5591
厦门,生活服务,厦门世纪联合房地产代理有限公司,中介服务,100-499人,,暂无,￥6450
厦门,生活服务,牡丹国际大酒店,酒店,100-499人,,3.3,￥8976
厦门,生活服务,厦门市成功大酒店有限公司,酒店,100-499人,,暂无,￥2450
厦门,生活服务,厦门五味天一餐饮管理有限公司,餐饮,20-99人,www.zgzmf.com,暂无,￥5200
厦门,生活服务,小小运动馆厦门中心,娱乐/休闲/体育,0-20人,www.thelittlegym.com.cn,暂无,￥4650
厦门,生活服务,露丝玫瑰婚纱摄影,婚庆/摄影,20-99人,,4.0,￥2056
厦门,生活服务,厦门伊示雅商贸有限公司,贸易/进出口,100-499人,www.ishijah.com,4.0,￥4000
厦门,生活服务,飞鹏公司,娱乐/休闲/体育,100-499人,www.xmfeipeng.com,暂无,￥3860
厦门,生活服务,厦门市思明区画廊旅馆,酒店,20-99人,,暂无,￥2400
厦门,生活服务,杰利咖啡,餐饮,20-99人,,5.0,￥4082
厦门,生活服务,新加坡丽星邮轮公司,酒店,1000-9999人,,4.0,￥3325
厦门,生活服务,海鲜餐厅,餐饮,,,暂无,￥2370
厦门,生活服务,厦门永兴佳妆化妆品有限公司,丽人/美容/美发,,,暂无,￥0
厦门,生活服务,厦门市乐享酒店管理有限公司,餐饮,0-20人,,3.0,￥2450
厦门,生活服务,厦门日航酒店,酒店,100-499人,,3.0,￥2400
厦门,生活服务,舒友大酒楼,餐饮,500-999人,,暂无,￥3480
厦门,生活服务,厦门市圣希罗酒店有限公司,餐饮,0-20人,,暂无,￥2631
厦门,生活服务,厦门逍遥游旅行社有限公司,旅游,100-499人,,3.0,￥2500
厦门,生活服务,康强医疗人才网,中介服务,20-99人,www.kq36.com,4.0,￥0
厦门,生活服务,希尔福大酒店福恺大酒楼,酒店,,,暂无,￥1896
厦门,生活服务,厦航航空国际旅行社,旅游,,,暂无,￥6167
厦门,生活服务,厦门悦华酒店,酒店,100-499人,,5.0,￥2800
厦门,生活服务,白鹭洲大酒店,酒店,500-999人,www.blzhotel.com,3.0,￥5220
厦门,生活服务,艾薇儿婚纱摄影,婚庆/摄影,20-99人,,3.0,￥2112
厦门,生活服务,厦门威斯汀酒店,酒店,100-499人,,2.7,￥3402
厦门,生活服务,厦门市妇幼保健院,丽人/美容/美发,www.xmfybj.cn,,暂无,￥6525
厦门,生活服务,厦门庐山大酒店经营管理有限公司,酒店,100-499人,,暂无,￥2200
厦门,生活服务,扬威运动器材有限公司,娱乐/休闲/体育,0-20人,,暂无,￥2465
厦门,生活服务,厦门华强文化科技有限公司,酒店,20-99人,www.fangte.com,暂无,￥3200
厦门,生活服务,厦门丰粥记餐饮有限公司,餐饮,0-20人,,暂无,￥2400
厦门,生活服务,厦门贝施专业瘦身美容有限公司,丽人/美容/美发,www.bestspa.cn,,暂无,￥2250
厦门,生活服务,厦门海景千禧大酒店,酒店,500-999人,www.millenniumxiamen.com,4.3,￥4355
厦门,生活服务,厦门巨鹏飞集团,酒店,500-999人,,暂无,￥2866
厦门,生活服务,厦门翔鹭国际大酒店,酒店,20-99人,,3.5,￥2496
厦门,生活服务,我们的爱婚庆公司,婚庆/摄影,0-20人,,暂无,￥3872
厦门,生活服务,厦门馨智信房地产营销策划有限公司,中介服务,100-499人,,暂无,￥4175
厦门,生活服务,佰翔酒店,酒店,100-499人,,3.0,￥2772
厦门,生活服务,厦门思巴克运动用品有限公司,娱乐/休闲/体育,100-499人,,4.0,￥3255
厦门,生活服务,厦门翌达国际旅行社有限公司,旅游,100-499人,www.ydits.com,暂无,￥3325
厦门,生活服务,翔鹭酒店,餐饮,500-999人,,暂无,￥2531
厦门,生活服务,集美味食尚餐厅,餐饮,,,暂无,￥2802
厦门,生活服务,厦门奥力龙科技有限公司,娱乐/休闲/体育,500-999人,www.aolro.com,暂无,￥3943
